index	date	category	url	title	body	title_google_translated	body_google_translated_distilbart_summarized
N31	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/008/0004932019?sid=103	" 돌풍·번개 동반 '강한 비'…기상청 ""하천 주의""[오늘 날씨]"	"목요일인 오늘(31일)은 일부 지역을 중심으로 돌풍과 천둥 번개를 동반한 강한 비가 내리겠다. 31일 기상청에 따르면 오늘은 전국이 대체로 흐린 가운데, 경남권과 제주도를 중심으로 돌풍과 천둥·번개를 동반한 강한 비가 오는 곳이 있겠다. 어제부터 오늘까지 예상 강수량은 △수도권 5㎜ △강원 영동 5~30㎜ △대전·충남 남부 내륙 20~60㎜ △충북 30~80㎜ △전북 30~80㎜ △광주·전남 30~100㎜ △부산·울산·경남 50~120㎜ △제주 30~80㎜ 등이다. 기상청은 ""짧은 시간에 강한 강수가 내리면서 하천물이 갑자기 불어날 수 있다""며 ""하천 접근 및 야영을 자제하고, 하늘이 갑자기 어두워지는 경우 안전한 곳으로 이동해야 한다""고 당부했다. 이날 아침 최저기온은 19~25도, 낮 최고기온은 25~30도로 예보됐다. 주요 도시 예상 최저기온은 △서울 21도 △인천 21도 △춘천 20도 △강릉 22도 △대전 20도 △대구 22도 △전주 21도 △광주 21도 △부산 25도 △제주 24도다. 예상 낮 최고기온은 △서울 28도 △인천 27도 △춘천 28도 △강릉 27도 △대전 27도 △대구 28도 △전주 28도 △광주 28도 △부산 29도 △제주 28도다."	"'Strong rain' accompanied by gusts and lightning... Meteorological Agency ""river caution"" [today's weather]"	" Today is mostly cloudy across the country, and there will be strong rain accompanied by gusty winds and thunderstorms in some areas . The Korea Meteorological Administration said, ""The river water can suddenly rise as strong precipitation falls in a short time"" The lowest temperature this morning was predicted to be 19 to 25 degrees, and the highest daytime temperature was 25 to 30 degrees ."
N32	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/018/0005563433?sid=103	K-관광을 세계인의 버킷리스트로 …장미란 차관-이부진 위원장 ‘맞손’	정부가 내년 ‘한국방문의 해’ 성공을 위해 민관협력에 나선다. 또한 내년도 관련 예산을 크게 늘리고 외래관광객 유치 활동에 더 많은 공을 들일 예정이다. 장미란 문화체육관광부 제2차관은 31일 신라호텔에서 열린 한국방문의해위원회 이사회 간담회에 참석하고, 내년까지 이어지는 ‘한국방문의 해’ 성공을 위한 의견을 나눴다. 장미란 차관은 ‘한국방문의 해’ 성공적 추진을 위한 이부진 위원장과 이사들의 관심과 노력에 감사를 표한 뒤 “최근에 K-컬처에 대한 세계인의 관심이 한국을 찾는 발길로 이어지고 있다”며 “이를 적극 활용한 K-관광이 세계인의 버킷리스트가 될 수 있도록 민관 협력을 강화하고 올해 외래관광객 1000만명 목표를 달성하는 데 전념하겠다”고 밝혔다. 이어 장 차관은 관광업계 현장 의견도 청취했다. 장미란 차관은 “K-컬처라는 대체불가능한 무기와 융합한 ‘K-관광’의 영역을 지속적으로 확대하고 특히 스포츠 관광 등 새로운 분야를 적극적으로 발굴해 외국인 관광객들이 한국에서의 특별한 경험을 할 수 있도록 하겠다”면서 “특히 최근 중국 단체관광 재개에 발맞춰 외국인 관광객 방문이 빠르게 회복될 것으로 예상됨에 따라 이를 더욱 가속할 수 있도록 뒷받침하겠다”고 말했다. 한편, 문체부는 2024년 ‘한국방문의 해’ 예산을 전년 대비 78% 증가한 178억 원으로 대폭 확대했다. 더욱 적극적인 외래관광객 유치 활동에 나선다는 계획이다. 향후 대규모 캠페인, K-팝 콘서트 등 메가 이벤트 개최를 통해 방한 관광 분위기를 조성하고, 관광 서비스 품질을 개선해 방한 관광시장 정상화를 추진할 예정이다.	Making K-tourism a global bucket list... Vice Minister Jang Mi-Ran and Chairman Lee Boo-Jin's 'hands-on'	 Second Vice Minister of Culture, Sports and Tourism Jang Mi-ran attended a meeting of the board of directors of the Visit Korea Committee held at the Shilla Hotel on the 31st, and shared opinions for the success of the ‘Visit Korea Year’ that continues into next year . Next year, the relevant budget will be greatly increased and more efforts will be made to attract foreign tourists .
N33	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/052/0001930016?sid=103	 11호 태풍 '하이쿠이' 중국으로...주말 곳곳 국지성 호우[날씨]	우리나라에 영향을 줄 것으로 우려했던 11호 태풍 '하이쿠이'가 다음 주 초쯤 중국 내륙에 상륙할 것으로 보입니다. 다만 태풍이 불어넣는 뜨거운 수증기의 영향으로 주말에는 남해안과 일부 내륙에 국지성 호우가 내릴 전망입니다. 취재기자 연결해 태풍 전망 알아보겠습니다. 김민경 기자! 태풍 '하이쿠이'가 중국에 상륙한다고요? 네, 그렇습니다. 우리나라에 영향을 미칠 것으로 우려했던 11호 태풍 '하이쿠이'가 진행 방향을 서쪽으로 더 틀 것으로 보입니다. 기상청은 오늘 오전 수시 브리핑을 통해 11호 태풍 '하이쿠이'가 다음 주 초 중국 내륙에 상륙할 것으로 보인다고 말했습니다. 북쪽에 차고 건조한 고기압이 버티고 있는 데다, 북태평양고기압이 조금 더 서쪽으로 확장하고, 여기에 강하게 발달한 9호 태풍 '사올라'가 태풍을 서쪽으로 더 끌어당기는 역할을 할 것으로 예상했습니다. 현재 우리나라뿐만 아니라 미국과 일본 기상청도 태풍 예상 진로를 모두 중국 상륙으로 발표한 상태입니다. 예상대로 태풍이 움직인다면 우리나라는 태풍의 직접 영향을 받진 않겠습니다. 한편 9호 태풍 '사올라'는 타이완 남서쪽 해상에서 홍콩 부근 중국 남부로 이동하겠고, 어젯밤 괌 동쪽 해상에서 새로 발생한 12호 태풍 '기러기'는 진로가 유동적인 가운데 다음 주 초 일본 남쪽 해상까지 북상할 전망입니다. 오늘도 영남 해안에는 국지적으로 강한 비가 지속하고 있던데, 주말에도 호우 소식 있다고요? 네, 그렇습니다. 우리나라는 북쪽 찬 공기와 남쪽 더운 공기 사이에서 정체전선이 만들어진 상태입니다. 현재 대한해협 부근에 위치하며 영남 해안에 영향을 주고 있는데요. 주말에는 태풍이 북상하면서 뜨거운 수증기를 불어넣어 정체전선을 더 강화할 것으로 예상됩니다. 기상청은 내일과 토요일, 부산과 울산 등 영남 해안과 제주도에 최고 200mm 이상의 폭우를 예고했습니다. 그 밖의 남부 지방에도 최고 150mm의 국지성 호우가 예상됩니다. 특히 일부 지역에는 돌풍과 천둥·번개를 동반한 시간당 30~60mm의 강한 비가 내릴 것으로 보여 주의가 필요합니다. 또 남해와 서해를 중심으로 만조 시 바닷물 수위가 높아지겠고, 해안가에는 해일 피해 가능성이 커지겠습니다. 지금까지 문화생활과학부에서 YTN 김민경입니다. ※ '당신의 제보가 뉴스가 됩니다' YTN 검색해 채널 추가 02-398-8585 social@ytn.co.kr	Typhoon No. 11 'Haikui' to China... Localized heavy rain all over the weekend [Weather]	 Typhoon No. 11, 'Haikui', which was feared to affect Korea, is expected to change its direction further west . Heavy rain is expected over the weekend on the southern coast and some inland areas . If the typhoon moves as expected, Korea will not be directly affected .
N34	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/032/0003246414?sid=103	팝페라 가수 임형주, 몽골서 교황 집전하는 미사 무대 선다	팝페라 가수 임형주(사진)가 몽골에서 열리는 프란치스코 교황 집전 미사의 행사 무대에 선다. 31일 임형주의 소속사 디지엔콤은 임형주가 내달 3일 몽골 울란바토르 스텝 아레나 경기장에서 열리는 교황 집전 미사 식전행사의 엔딩 무대에 오른다고 밝혔다. 임형주는 이 자리에서 ‘아베 마리아(Ave Maria)’와 ‘유 레이즈 미 업(You Raise Me Up)’ ‘생명의 양식(Panis Angelicus)’ 등을 들려줄 예정이다. 임형주는 이 행사에 한국을 대표하는 음악가로 초청됐다. 몽골 천주교회 측이 임형주를 초청했고, 교황청이 이를 승인했다고 한다. 그는 독실한 가톨릭 신자로 알려져 있다. 2021년부터 가톨릭평화방송(cpbc) FM라디오 ‘임형주의 너에게 주는 노래’의 DJ를 맡고 있다. 지난해에는 고 이태석 신부의 삶을 조명한 다큐멘터리 영화 <이태석>의 내레이션과 주제가에 참여하기도 했다. 살레시오수녀회가 설립한 몽골 노밍요스 중등학교 건립을 도와 명예교장으로 위촉되는 등 몽골과도 인연이 있다.	Popera singer Lim Hyung-joo to perform at a mass in Mongolia to preside over the pope	 Lim Hyungjoo Lim will perform at the ending stage of the Mass before the Pope to be held at the Step Arena in Ulaanbaatar, Mongolia on the 3rd of next month . The Mongolian Catholic Church invited Lim Hyeong-ju, and the Vatican approved it . He is known as a devout Catholic .
N35	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/056/0011557363?sid=103	오늘과 내일 영남·제주에 강한 비…낮기온 30도 안팎	9월의 첫 날인 오늘 중부지방은 대체로 맑겠고, 남부지방과 제주도는 대체로 흐린 가운데 강한 비가 오는 곳이 있겠습니다. 남부지방과 제주도에는 내일도 비가 이어지는 곳이 있겠습니다. 내일까지 예상 강수량은 제주도가 50에서 150mm, 많은 곳은 200mm를 넘겠고, 부산과 울산, 경남 남해안은 30에서 100mm, 최대 120mm 이상의 비가 내리겠습니다. 전남 남해안은 30에서 80mm, 많은 곳은 100mm가 넘겠고, 전남 내륙과 경남 내륙, 대구와 경북 남부 지역은 10에서 50mm의 비가 오겠습니다. 특히 오늘 영남 해안과 제주도에는 천둥·번개가 치면서 시간당 30에서 60mm의 매우 강한 비가 오는 곳이 있겠습니다. 오늘 낮 최고기온은 서울이 30도 등 전국이 27도에서 32도로 어제보다 1도에서 6도 정도 높겠습니다. 바다의 물결은 남해 동부 먼바다에서 최고 5m, 제주도 남쪽 먼바다에서 최고 4m로 높게 일겠습니다. 제주도 해안과 남해안에는 높은 너울이 밀려오는 곳이 있겠고, 만조 때 바닷물 수위가 평소보다 높아지겠습니다. ■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!	Heavy rain in Yeongnam and Jeju today and tomorrow... Low temperature around 30 degrees	 There will be places where there will be very strong rain of 30 to 60 mm per hour with thunder and lightning in the Yeongnam coast and Jeju Island today . It will rain 30 to 80mm in the southern coast of Jeollanam-do, and more than 100mm in many places . The waves of the sea will rise as high as 5m in the far sea in the eastern part of the South Sea .
N36	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/009/0005180379?sid=103	호남·영남·제주 요란한 비...서울 하늘은 모처럼 맑음	오늘은 전남권 및 경상권과 제주도를 중심으로 비소식이 있겠다. 다만 서울과 수도권을 포함한 중부지역은 맑고 덥겠다. 1일 기상청에 따르면 이날 아침 최저기온은 16~24도, 낮 최고기온은 26~31도로 예보됐다. 전날과 체감온도가 비슷하겠다. 주요 도시 예상 최저기온은 ▲서울 30도 ▲인천 28도 ▲춘천 24도 ▲강릉 29도 ▲대전 30도 ▲대구 29도 ▲전주 31도 ▲광주 31도 ▲부산 27도 ▲제주 30도 등이다. 예상 최고기온은 ▲서울 20도 ▲인천 20도 ▲춘천 17도 ▲강릉 20도 ▲대전 18도 ▲대구 22도 ▲전주 20도 ▲광주 21도 ▲부산 24도 ▲제주 25도 등이다. 일부 지역에서는 돌풍을 동반한 비가 내리겠다. 예상 강수량은 광주·전남이 30~80㎜, 전남 남해안 일부가 100㎜ 이상, 전북이 5~40㎜다. 부산·울산·경남·대구·경북·울릉도·독도는 50~150㎜, 부산·울산·경남 남해안·경북 남부 동해안 일부는 200㎜ 이상이다. 제주에는 50~200㎜의 폭우가 쏟아지겠다. 미세먼지 농도는 대기 확산이 원활하고 강수의 영향을 받아 전 권역이 ‘좋음’에서 ‘보통’ 수준을 보이겠다. 당분간 해수면의 높이가 올라오는 기간으로 만조 시 저지대를 중심으로 침수 가능성이 있겠다. 바다의 물결은 동해 앞바다에서 0.5~1.0m, 서해·남해 앞바다에서 0.5~1.5m로 일겠다. 안쪽 먼바다의 파고는 동해 0.5~2.0m, 서해 0.5~4.0m, 남해 1.0~2.5m로 예측된다.	Honam, Yeongnam, Jeju Loud rain...Seoul sky is clear	 Lowest temperature this morning was predicted to be 16 to 24 degrees, and highest daytime temperature predicted is 26 to 31 degrees . Expected minimum temperature for major cities is 30 degrees in Seoul, Incheon, Chuncheon, Gangneung, Daejeon, Daegu, Gyeongbuk, Ulleungdo, and Dokdo are 50 to 150 mm of rain .
N37	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/081/0003389472?sid=103	 2023년 9월 1일[김동완의 오늘의 운세]	쥐 36년생 : 좋은 일에는 시샘도 따른다. 48년생 : 몸과 마음이 편안하다. 60년생 : 지출운 있으나 즐거운 하루. 72년생 : 포기할 줄도 알아야 한다. 84년생 : 경사스러운 일 생기겠다. 소 37년생 : 시간이 해결하니 고민 마라. 49년생 : 행운이 당신을 기다리고 있다. 61년생 : 실수는 한 번으로 끝나야 한다. 73년생 : 재물이 약간 들어오는구나. 85년생 : 추진하면 반드시 성과 있다. 호랑이 38년생 : 주변 사람의 조언을 구하라. 50년생 : 모든 일에 신중을 기하라. 62년생 : 만족할 만한 결과 나온다. 74년생 : 성과가 부진하니 다음을 노려라. 86년생 : 횡재수가 있으니 기쁘다. 토끼 39년생 : 기운 좋은 하루이다. 51년생 : 감정을 풀고 지내라. 63년생 : 새로운 마음가짐이 필요하다. 75년생 : 몸과 마음이 가볍다. 87년생 : 차츰 운이 상승하는 날. 용 40년생 : 마음이 어수선하겠구나. 52년생 : 분수 지켜야 희망 있다. 64년생 : 계획은 내일로 미루지 마라. 76년생 : 인간관계가 순조롭다. 88년생 : 수입이 짭짤한 날이다. 뱀 41년생 : 가족과 시간을 가지는 게 좋다. 53년생 : 초조하게 생각하지 마라. 65년생 : 낙심하지 말고 인내심을 가져라. 77년생 : 주장을 너무 내세우지 마라. 89년생 : 임기응변으로 대처하라. 말 42년생 : 고집스러운 생각 조심하라. 54년생 : 화해하는 자세가 필요하다. 66년생 : 다른 사람 말을 새겨들어라. 78년생 : 감사하는 마음을 가져라. 90년생 : 운기가 양호한 날이다. 양 43년생 : 가까운 사람 때문에 손해 있다. 55년생 : 낙심하지 말고 인내심을 가져라. 67년생 : 욕심만 자제하면 잘 진행된다. 79년생 : 일도 잘되고 마음도 뿌듯하다. 91년생 : 돈이 나가니 조심. 원숭이 44년생 : 소득이 높아지면서 기쁜 하루. 56년생 : 때를 잘 활용하라. 68년생 : 작은 일로 커다란 오해가 생길 수 있다. 80년생 : 학업에 열중하라. 92년생 : 먼 곳에서 연락 오겠다. 닭 45년생 : 공연히 마음만 조급해진다. 57년생 : 돈이 나가니 조심해야겠다. 69년생 : 일도 잘되고 마음도 뿌듯하다. 81년생 : 타인의 말을 새겨들어라. 93년생 : 오후에는 일이 잘 풀린다. 개 46년생 : 이동하면 좋은 일 생기겠다. 58년생 : 가족 화목에 신경 써야 한다. 70년생 : 자신감을 가져라. 82년생 : 상대방의 이해를 먼저 구하라. 94년생 : 가족에게 기쁜 일 생긴다. 돼지 47년생 : 겸손한 마음으로 사람을 대하라. 59년생 : 적극적으로 자신의 자리를 지켜라. 71년생 : 일이 곧 풀릴 것이다. 83년생 : 혼자만의 시간이 필요한 날. 95년생 : 구설수를 조심하라.	September 1, 2023 [Kim Dong-wan's fortune today]	 Rat, 36 years old: Good things follow envy . Rabbit, born in 39: It's a good day. Rabbit born in 51: Let go of your emotions. Rat born in 1948: Body and mind are comfortable. Born in 1952: Don't put off your plans until tomorrow .
N38	2023-09-01	World	https://n.news.naver.com/mnews/article/014/0005065558?sid=104	쓰러지는 '아프리카 민주주의'.. 니제르 이어 가봉서도 쿠데타	"지난 7월 니제르에 이어 8월 가봉에서도 쿠데타가 터지면서 아프리카 중부의 군사정권이 늘어나고 있다. 외신들은 서방 식민지였던 허울뿐인 민주주의 국가들이 쿠데타에 쓰러지고 있다며 아프리카 내 서방의 영향력이 갈수록 줄어든다고 지적했다. AP통신 등 외신들에 따르면 대서양에 접한 중서부 아프리카의 가봉에서는 지난 8월 30일(이하 현지시간) 쿠데타가 발생했다. 이날 쿠데타 군부는 알리 봉고 온딤바 가봉 대통령을 반역죄로 체포하여 가택 연금하고 대통령 경호부대 사령관인 브리스 올리귀 은구마 장군을 재건 위원회 의장으로 선출했다. 이번 쿠데타로 약 56년 동안 이어진 봉고 가문의 세습 정권은 막을 내릴 전망이다. 가봉은 1960년 프랑스에게서 독립했지만 1967년 오마르 봉고 온딤바 전 대통령이 집권한 이후 그가 사망한 2009년까지 약 42년 동안 철권통치를 겪었다. 이후 오마르의 아들인 알리가 2009년 대선에서 당선되어 다시 14년 동안 집권했다. 가봉의 쿠데타는 2020년 이후 아프리카에서 발생한 8번째 쿠데타로 2017년부터 계산하면 17번째다. 외신들은 아프리카 중부에서 잇따라 발생한 쿠데타로 서방의 영향력이 줄어들고 있다고 경고했다. 유럽연합(EU)의 호세프 보렐 외교안보 고위대표는 ""중앙아프리카공화국을 시작으로 말리, 부르키나파소, 니제르, 가봉 등 전 지역이 매우 어려운 상황에 놓여 있다""면서 ""이들 국가와 관련해 우리 정책을 어떻게 개선할지 깊이 생각해야 한다""고 강조했다. 미 월스트리트저널(WSJ)은 8월 30일 보도에서 중부 아프리카에서 쿠데타가 급증한다면 아프리카에서 서방의 영향력이 줄어들 수밖에 없다고 경고했다. 니제르와 가봉 모두 프랑스와 긴밀한 협력 관계를 유지하던 국가였다. 러시아는 민간군사기업 바그너그룹을 내세워 아프리카 내 영향력을 키우고 있으며 말리와 부르키나파소의 쿠데타 정권들은 바그너그룹의 병력을 적극적으로 이용하고 있다. 신문은 아프리카에서 러시아 외에도 튀르키예, 아랍에미리트연합(UAE), 중국의 영향력이 커졌다고 진단했다."	Collapsing 'African Democracy'.. Coup d'état in Gabon following Niger	 A coup d'état occurred on August 30 (local time) in Gabon, in central and western Africa bordering the Atlantic Ocean . The Gabon coup is the eighth coup in Africa since 2020, and the 17th since 2017 . Foreign media warned that the influence of the West is diminishing due to a series of coups in central Africa .
N39	2023-09-01	World	https://n.news.naver.com/mnews/article/001/0014162032?sid=104	"바이든, 산불·허리케인 거론하며 ""누구도 기후위기 부정못해""(종합)"	"(워싱턴=연합뉴스) 강병철 특파원 = 조 바이든 미국 대통령은 30일(현지시간) 하와이 마우이섬 화재 및 허리케인 이달리아와 관련, ""누구도 더 이상 기후 위기의 영향을 부인할 수 없을 것""이라고 말했다. 바이든 대통령은 이날 백악관에서 마우이 화재 및 이달리아 피해에 대한 지원 방침을 밝히면서 ""기록적인 홍수와 극심한 가뭄과 더위, 심각한 산불은 우리가 전에 보지 못한 심각한 피해를 야기하고 있다""면서 이같이 밝혔다. 그는 ""이는 하와이 섬들이나 미국에 국한된 이야기가 아니며 캐나다나 다른 나라에도 해당된다""면서 ""우리가 최근의 극심한 기상 이변에 대응하는 동안 저는 마우이섬의 복구와 재건 노력에 초집중하고 있다""고 말했다. 이어 ""저는 하와이의 전통과 문화, 지역사회의 필요를 존중하는 방식으로 복구와 재건에 필요한 모든 노력을 할 것을 지시했다""고 말했다. 바이든 대통령은 이 자리에서 최악의 산불 피해를 본 하와이 마우이섬에 전력망 복구 등을 위해 9천500만달러(1천255억원)를 지원하겠다고 밝혔다. 인프라법을 통해 지원되는 이 예산은 송전선 강화, 나무 전봇대를 내화 재료로 교체, 스마트 스위치 설치, 안전 지역으로 관제센터 이동 등에 사용될 예정이다. 백악관은 보도참고자료를 통해 ""이 투자는 정전 가능성과 산불 발생 위험을 줄이고 전력망 운영의 탄력성을 높이는데 도움이 될 것""이라고 말했다. 앞서 마우이섬에서는 지난 8일 발생한 산불로 지금까지 115명이 사망했고 수백명의 생사가 확인되지 않고 있다. 마우이 카운티는 강풍에 끊어진 전선으로 산불이 발생했다면서 소송을 제기한 상태다. 바이든 대통령은 100년만의 최악의 산불 참사에도 미국 남서부 주를 방문하는 등 선거운동에 주력하면서 화재 참사 대응에 소극적인 것 아니냐는 비판을 받았다. 특히 현장 방문을 안 하는 것에 대한 지적이 계속되자 하계휴가 중인 지난 21일 마우이섬을 찾은 바 있다. 바이든 대통령은 또 이 자리에서 이달리아 상륙으로 플로리다 등에서 정전, 홍수 피해가 발생한 것과 관련해 공화당 대선주자인 론 디샌티스 플로리다 주지사 등과 수차 통화하고 연방 정부 차원의 지원 방침을 밝혔다고 전했다. 바이든 대통령은 디샌티스 주지사와 대화시 정치적 차이로 인한 문제가 있는지 묻는 말에는 ""오늘날 정치의 특징을 보면 이상하게 들릴 수 있지만 그렇지 않다""면서 ""이것은 정치에 대한 것이 아니라 주(州) 주민들을 돌보는 것에 대한 것""이라고 말했다. 이어 그는 허리케인 등 자연재해에 인해 내달 주요 20개국(G20) 정상회의 참석 등의 일정에 변경이 있을 가능성을 묻는 말에는 ""그럴 수도 있지만 아직은 모르겠다""고 답했다. soleco@yna.co.kr"	"Biden, discussing forest fires and hurricanes, ""no one can deny the climate crisis"" (comprehensive)"	" US President Joe Biden said on the 30th (local time) about the Maui fires and Hurricane Idalia, Hawaii, ""no one will be able to deny the impact of the climate crisis any longer"" President Biden said at the White House that day, ""Record floods, extreme droughts, heat, and severe wildfires are causing serious damage that we have never seen before"""
N40	2023-09-01	World	https://n.news.naver.com/mnews/article/003/0012061245?sid=104	"美 플로리다 강타한 태풍 '이달리아' 위력…""지구 온난화가 키웠다"""	"이동현 인턴 기자 = 허리케인 이달리아가 미국 플로리다주를 강타하며 주민들은 폭풍해일을 피해 대피하고 있다. 미국 AP와 영국 BBC 등 외신은 30일(현지시간) 허리케인 이달리아가 일으키는 폭풍해일의 위력이 강해지는 과정과 예상되는 피해에 대해 전했다. 폭풍해일은 태풍이나 강풍에 의한 해수의 퇴적작용에 의해 해수면이 평상시의 조석보다 상승하는 것을 말한다. 이로 인해 큰 파도가 발생해 많은 양의 바닷물이 내륙으로 밀려오게 된다. 이는 해변 인근 지역을 침수시키고 건물을 무너뜨릴 정도로 강한 파도와 함께 광범위한 홍수로 이어질 수 있다. 플로리다 A&M 환경대학교의 스티븐 모리 교수는 ""물은 질량이 크기 때문에 구조물에 큰 힘을 가하게 된다""며 ""이를 견디도록 설계되지 않은 구조물은 무너지게 된다""고 말했다. 미국 국립기상청에 따르면 이달리아가 상륙한 플로리다주 빅벤드에 있는 스테인해치 강의 수위는 30일 아침 한 시간 만에 30㎝에서 2.4m로 급상승했다. 인근에는 약 500명이 거주하는 스테인해치 마을과 약 700명이 거주하는 시더 케이시가 있다. 모리 교수는 ""이 마을의 어떤 건물도 홍수에 대비되지 않았다""며 ""해당 지역에는 파도를 견딜 수 있을 만큼 안전한 구조물이 없어 주민들은 대피 명령에 귀 기울여야 한다""고 덧붙였다. 허리케인 이달리아가 상륙한 시기는 지구에 달이 가장 가까워지는 슈퍼문이 뜨는 날과 일치한다. 달과 태양의 중력으로 발생한 기조력의 영향으로 만조와 간조의 차이가 생기는 현상을 조수 간만의 차라고 부른다. 모리 교수는 ""폭풍이 닥칠 것으로 예상되는 플로리다는 멕시코만 전체에서 조수간만의 차가 가장 큰 곳""이라며 ""만조와 간조의 차이가 1m 이상""이라고 말했다. 이어 그는 ""이 수치는 그다지 커 보이지 않지만 3m가 넘는 폭풍해일이 동반되면 이야기는 달라진다""고 덧붙였다. 따뜻한 바닷물도 이달리아의 위력을 한층 거세게 만드는 것에 일조했다. 매사추세츠공과대학교(MIT)의 케리 엠마누엘 교수는 ""따뜻한 바닷물을 타고 온 이달리아는 위력이 강해지는 속도의 신기록을 세울 가능성이 있다""고 말했다. 엠마누엘 교수가 이 말을 할 당시 이달리아는 시속 128㎞의 풍속을 기록했다. 하지만 이달리아는 불과 몇 시간 만에 시속 205㎞의 강풍을 동반한 3등급 허리케인으로 발달했다. 따뜻한 바닷물에서 에너지를 얻는 허리케인 특성상 이달리아는 마치 무한리필 뷔페에 있는 것과 같다고 AP는 전했다. 과학자들은 올 여름 북미지역을 덮친 극심한 폭염과 인간이 초래한 기후변화로 인한 해수 온도 상승이 허리케인의 급격한 발달에 영향을 줄 수 있다고 경고했다. 알바니 대학교의 크리스틴 코보시에로 대기과학 교수는 ""이달리아의 강한 위력은 우리가 알고 있는 지구 온난화의 덕을 톡톡히 봤다""고 말했다．"	"Typhoon Idalia, which struck Florida in the United States... ""Global Warming Raised"""	 Storm surge refers to a rise in sea level above normal tides due to the deposition of seawater caused by typhoons or strong winds . As a result, large waves are generated and large amounts of sea water are pushed inland . This could lead to widespread flooding, with waves strong enough to inundate areas near beach and topple buildings .
N41	2023-09-01	World	https://n.news.naver.com/mnews/article/081/0003389483?sid=104	美, 김정은·푸틴 친서 이례적 공개… “북·러 무기거래 협상 진전”	미국이 북러 정상 간 친서 교환 첩보를 이례적으로 공개하며 양국 간 무기 거래를 강하게 경고하고 나섰다. 존 커비 백악관 국가안전보장회의(NSC) 전략소통조정관은 30일(현지시간) 전화 브리핑에서 북러 무기거래 협상 상황을 전하며 지난 7월 북한의 ‘전승절’ 때 세르게이 쇼이구 러 국방장관이 방북한 데 대해 “북한이 러시아에 포탄을 판매하도록 설득하기 위한 것”이었다고 말했다. 그러면서 “쇼이구 방문 이후 북한 지도자인 김정은과 블라디미르 푸틴 러시아 대통령이 서한을 교환해 양자 협력을 강화키로 약속했다”고 전했다. 이어 또다른 그룹이 북러 간 무기 거래를 위한 후속 논의차 평양을 방문했다고도 덧붙였다. 그는 “무기 거래(협상)에 따라 러시아군이 북한으로부터 상당한 수량과 다양한 유형의 탄약을 공급받을 수 있다”면서 “북러 간 무기 거래는 유엔 안전보장이사회 결의를 직접 위반하는 것”이라며 협상 중단을 촉구했다. 이에 대해 드미트리 페스코프 크렘린궁 대변인은 이날 “러시아와 북한은 좋은 관계, 상호 존중하는 관계를 유지하고 있고 이를 더 발전시키고자 한다”며 “다양한 수준에서 접촉이 이뤄지고 있다”고 말했다. 다만 페스코프 대변인은 푸틴 대통령과 김정은 위원장의 서한 교환에 대해서는 별도로 확인하지 않았다. 미국이 북러 간 무기 거래를 문제 삼은 것은 이번이 처음은 아니다. 그러나 양국 간 서한 교환 사실까지 부러 공개한 것은 중국이 미중 갈등 속에 러시아 무기 제공을 주저하는 상황에서 북한이 우크라이나전의 러시아 후방 병참기지로 부상한 것에 대한 경고로 보인다. 북러 무기 거래는 유엔 안보리 결의 위반이지만 북한의 탄도미사일 도발과 마찬가지로 러시아가 안보리 상임이사국인 상황에서 실효적 제재 수단이 거의 없는 실정이다. 한쪽에선 북한이 무기 제공 대가로 러시아로부터 핵미사일 고도화에 필요한 기술을 새로 확보할 수 있다고 우려한다. 유엔 주재 한미일 3국 대사는 이날 백악관 발표 직후 뉴욕 유엔 본부에서 공동선언문을 발표하고 “북러 간 무기 거래는 안보리 결의에 어긋난다”며 협상 중단을 촉구했다.	U.S. Unveils Personal Letters From Kim Jong-un and Putin... “Progress in North Korea-Russia Arms Trade Negotiations”	 The U.S. made an unprecedented public disclosure of information regarding the exchange of personal letters between the leaders of North Korea and Russia . North Korea-Russia arms trade is a violation of UN Security Council resolutions, but like North Korea's ballistic missile provocation, there are few effective means of sanctions given that Russia is a permanent member of the Security Council .
